0.540301971342113,-0.0504614457941221,-2.29476331662473,-1.7214353582966,-0.837557283120736,-1.28887037183612
0.724203803866512,-0.822369778835203,-2.13911501784528,-1.63377405518792,0.0062229444923465,-1.71330694165526
0.728934430651192,-0.643317199350823,-2.11327746052966,-1.42512036624108,0.329986309530581,-1.76021166690204
0.733665409711722,-0.614495764884377,-2.10159768668483,-1.50293523286175,0.348174773593942,-1.74370809021078
0.735052070263933,-0.596747871777384,-2.09724520312882,-1.51046053301886,0.361208579572679,-1.73637995406354
0.735165767293773,-0.589175087190225,-2.09627699582696,-1.50108727734273,0.364693488198579,-1.73458129703812
0.734841894032451,-0.587065456415364,-2.09667202730656,-1.48889582760236,0.363816608563008,-1.73511307694326
0.734453076065197,-0.587247730790502,-2.09741659403094,-1.47874548662449,0.361691638498534,-1.73631874933508
0.734132751229069,-0.58812014399469,-2.09810160855829,-1.4715933050955,0.359710661461613,-1.73747920871452
0.733908869901604,-0.589023325444064,-2.09860936652137,-1.46709315808531,0.35826177304631,-1.7383678134122
0.733771855824824,-0.589721532969131,-2.09893460472714,-1.46457989088705,0.357339780085695,-1.7389374092049
0.733695766231758,-0.590194312779075,-2.09912363109965,-1.46332916234911,0.356811279601225,-1.739279073812
0.73366000780885,-0.590474040711247,-2.09921826910056,-1.46283290308416,0.356544630244314,-1.73944482250509
0.733645846795869,-0.590625011796068,-2.09925972573607,-1.46270483277127,0.356428479449673,-1.7395229323656
0.733642813495891,-0.59069574167116,-2.09927245732815,-1.46273975355323,0.356393185631753,-1.73954659379231
0.73364413937594,-0.590723771408169,-2.09927277400248,-1.46282210240608,0.356392755918774,-1.73955016411641
0.733647458971794,-0.590725822471022,-2.09926682364506,-1.46291224956385,0.356407463735061,-1.73953668286423
0.733649584310163,-0.590724170044127,-2.09926265899801,-1.46296853154711,0.356420750507662,-1.73953435182643
0.733651724514755,-0.590717858339097,-2.09925806513109,-1.46301376303526,0.356433238382462,-1.73952377355633
0.540301971342113,-0.0504614457941221,-2.29476331662473,-1.7214353582966,-0.837557283120736,-1.28887037183612
0.715651437442352,-0.847611723153516,-2.15740206363733,-1.46089690599559,0.0569682437627317,-1.78567797564539
0.713128839332327,-0.703819144508749,-2.14817061609651,-1.13177569977293,0.50475666311689,-1.86875797719285
0.728300967163991,-0.755370605537608,-2.12565598309567,-1.58732037914271,0.433494391640682,-1.80080975277995
0.740490553875426,-0.718344007886682,-2.0990818950067,-1.849618982519,0.42327329457013,-1.76055026923497
0.74334015688937,-0.676386436669598,-2.08954915725443,-1.8597930780283,0.460596275522647,-1.75255719600403
0.74304316895254,-0.664944444180946,-2.08900424738383,-1.83267610425362,0.473389666795628,-1.75329430040024
0.742416364343177,-0.665919694572463,-2.09030158546216,-1.81663353428953,0.472716745275425,-1.7551394165554
0.74202591433747,-0.668620861628335,-2.09131400817917,-1.81006756042475,0.470145771149907,-1.75633115384398
0.741871606637272,-0.670327471913128,-2.09177653222102,-1.80851963751697,0.468488960098987,-1.75680847579252
